provider,state,county,facility_id,facility_name,phone,in_state,per_min
securus,KY,,5948,KY DOC - KENTUCKY CORRECTIONAL INSTITUTION FOR WOMEN,9165883160,FALSE,0.14
securus,KY,,5949,KY DOC - KENTUCKY STATE PENITENTIARY,9165883160,FALSE,0.14
securus,KY,,5949,KY DOC - KENTUCKY STATE PENITENTIARY,5025642517,TRUE,0.14
securus,KY,,5899,KY DOC - KENTUCKY STATE REFORMATORY,5025642517,TRUE,0.14
securus,KY,,5899,KY DOC - KENTUCKY STATE REFORMATORY,9165883160,FALSE,0.14
securus,KY,,5955,KY DOC - LEE ADJUSTMENT CENTER,9165883160,FALSE,0.14
securus,KY,,5955,KY DOC - LEE ADJUSTMENT CENTER,5025642517,TRUE,0.14
securus,KY,,5954,KY DOC - LITTLE SANDY CORRECTIONAL COMPLEX,5025642517,TRUE,0.14
securus,KY,,5954,KY DOC - LITTLE SANDY CORRECTIONAL COMPLEX,9165883160,FALSE,0.14
securus,KY,,5946,KY DOC - LUTHER LUCKETT CORRECTIONAL COMPLEX,9165883160,FALSE,0.14
securus,KY,,5946,KY DOC - LUTHER LUCKETT CORRECTIONAL COMPLEX,5025642517,TRUE,0.14
securus,KY,,5950,KY DOC - NORTHPOINT TRAINING CENTER,5025642517,TRUE,0.14
securus,KY,,5950,KY DOC - NORTHPOINT TRAINING CENTER,9165883160,FALSE,0.14
securus,KY,,5997,KY DOC - PSYCHIATRIC CENTER,9165883160,FALSE,0.14
securus,KY,,5997,KY DOC - PSYCHIATRIC CENTER,5025642517,TRUE,0.14
securus,KY,,5952,KY DOC - ROEDERER CORRECTIONAL COMPLEX,5025642517,TRUE,0.14
securus,KY,,5952,KY DOC - ROEDERER CORRECTIONAL COMPLEX,9165883160,FALSE,0.14
securus,KY,,7087,KY DOC - ROSS CASH CENTER FOR WOMEN,9165883160,FALSE,0.14
securus,KY,,7087,KY DOC - ROSS CASH CENTER FOR WOMEN,5025642517,TRUE,0.14
securus,KY,,5957,KY DOC - SOUTHEAST STATE CORRECTIONAL COMPLEX,5025642517,TRUE,0.14
securus,KY,,5957,KY DOC - SOUTHEAST STATE CORRECTIONAL COMPLEX,9165883160,FALSE,0.14
securus,KY,,5953,KY DOC - WESTERN KENTUCKY CORRECTIONAL FACILITY FOR MEN,9165883160,FALSE,0.14
securus,KY,,5953,KY DOC - WESTERN KENTUCKY CORRECTIONAL FACILITY FOR MEN,5025642517,TRUE,0.14
securus,KY,,824,LETCHER COUNTY JAIL,5025642517,TRUE,0.09
securus,KY,,824,LETCHER COUNTY JAIL,9165883160,FALSE,0.09
securus,KY,,638,MEADE COUNTY JAIL,9165883160,FALSE,0.21
securus,KY,,638,MEADE COUNTY JAIL,5025642517,TRUE,0.21
securus,KY,,565,SCOTT COUNTY DETENTION CENTER,5025642517,TRUE,0.09
securus,KY,,565,SCOTT COUNTY DETENTION CENTER,9165883160,FALSE,0.09
securus,KY,,4414,THREE FORKS REGIONAL JAIL,5025642517,TRUE,0.21
securus,KY,,4414,THREE FORKS REGIONAL JAIL,9165883160,FALSE,0.21
securus,KY,,261,WARREN COUNTY REGIONAL JAIL,5025642517,TRUE,0.21
securus,KY,,261,WARREN COUNTY REGIONAL JAIL,9165883160,FALSE,0.21
securus,MD,,30001,DORCHESTER COUNTY DETENTION CENTER,6157412001,FALSE,0.21
securus,MD,,30001,DORCHESTER COUNTY DETENTION CENTER,4109743901,TRUE,0.21
securus,MD,,369,PRINCE GEORGES COUNTY DOC,4109743901,TRUE,0.07
securus,MD,,369,PRINCE GEORGES COUNTY DOC,6157412001,FALSE,0.07
securus,MD,,30013,QUEEN ANNE'S COUNTY DETENTION CENTER,6157412001,FALSE,0.21
securus,MD,,30013,QUEEN ANNE'S COUNTY DETENTION CENTER,4109743901,TRUE,0.13
securus,MD,,30022,WORCESTER COUNTY DETENTION CENTER,4109743901,TRUE,0.21
securus,MD,,30022,WORCESTER COUNTY DETENTION CENTER,6157412001,FALSE,0.21
securus,ME,,6924,ANDROSCOGGIN COUNTY JAIL,9074653500,FALSE,0.09
securus,ME,,6924,ANDROSCOGGIN COUNTY JAIL,2072873531,TRUE,0.09
securus,ME,,7067,AROOSTOOK COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,7067,AROOSTOOK COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,7753,CUMBERLAND COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,7753,CUMBERLAND COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,29014,FRANKLIN COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,29014,FRANKLIN COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,29025,HANCOCK COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,29025,HANCOCK COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,8039,KENNEBEC COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,8039,KENNEBEC COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,9013,KNOX COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,9013,KNOX COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,29026,OXFORD COUNTY JAIL,2072873531,TRUE,0.12
securus,ME,,29026,OXFORD COUNTY JAIL,9074653500,FALSE,0.12
securus,ME,,29021,PENOBSCOT COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,29021,PENOBSCOT COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,29018,PISCATAQUIS COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,29018,PISCATAQUIS COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,3065,SOMERSET COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,3065,SOMERSET COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,29031,WALDO COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,29031,WALDO COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,29020,WASHINGTON COUNTY JAIL,2072873531,TRUE,0.21
securus,ME,,29020,WASHINGTON COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,29032,YORK COUNTY JAIL,9074653500,FALSE,0.21
securus,ME,,29032,YORK COUNTY JAIL,2072873531,TRUE,0.21
securus,MI,,4162,ALGER COUNTY SHERIFF'S DEPT,5173733400,TRUE,0.21
securus,MI,,4162,ALGER COUNTY SHERIFF'S DEPT,8028283333,FALSE,0.21
securus,MI,,4227,BAY COUNTY LAW ENFORCEMENT CENTER,8028283333,FALSE,0.09
securus,MI,,4227,BAY COUNTY LAW ENFORCEMENT CENTER,5173733400,TRUE,0.09
securus,MI,,10025,BRANCH COUNTY JAIL - NEW,5173733400,TRUE,0.21
securus,MI,,10025,BRANCH COUNTY JAIL - NEW,8028283333,FALSE,0.21
securus,MI,,31031,CHIPPEWA COUNTY JAIL,8028283333,FALSE,0.21
securus,MI,,31031,CHIPPEWA COUNTY JAIL,5173733400,TRUE,0.21
securus,MI,,7137,DELTA COUNTY CORRECTIONAL FACILITY,5173733400,TRUE,0.21
securus,MI,,7137,DELTA COUNTY CORRECTIONAL FACILITY,8028283333,FALSE,0.21
securus,MI,,466,DETROIT MADISON CENTER,8028283333,FALSE,0.12
securus,MI,,466,DETROIT MADISON CENTER,5173733400,TRUE,0.12
securus,MI,,31047,DICKINSON COUNTY JAIL,5173733400,TRUE,0.21
securus,MI,,31047,DICKINSON COUNTY JAIL,8028283333,FALSE,0.21
securus,MI,,6830,FLINT POLICE DEPT,8028283333,FALSE,0.21
securus,MI,,6830,FLINT POLICE DEPT,5173733400,TRUE,0.21
securus,MI,,5156,GOGEBIC COUNTY SHERIFF'S DEPT,5173733400,TRUE,0.21
securus,MI,,5156,GOGEBIC COUNTY SHERIFF'S DEPT,8028283333,FALSE,0.21
securus,MI,,31051,GRATIOT COUNTY JAIL,8028283333,FALSE,0.12
securus,MI,,31051,GRATIOT COUNTY JAIL,5173733400,TRUE,0.12
securus,MI,,5872,IRON COUNTY SHERIFF'S DEPT,8028283333,FALSE,0.21
securus,MI,,5872,IRON COUNTY SHERIFF'S DEPT,5173733400,TRUE,0.21
securus,MI,,4263,MARQUETTE SHERIFF'S DEPT,5173733400,TRUE,0.12
securus,MI,,4263,MARQUETTE SHERIFF'S DEPT,8028283333,FALSE,0.12
securus,MI,,6677,MIDLAND COUNTY JAIL,8028283333,FALSE,0.09
securus,MI,,6677,MIDLAND COUNTY JAIL,5173733400,TRUE,0.09
securus,MI,,31075,MUSKEGON COUNTY JAIL,5173733400,TRUE,0.21
securus,MI,,31075,MUSKEGON COUNTY JAIL,8028283333,FALSE,0.21
securus,MI,,8215,OCEANA COUNTY JAIL,5173733400,TRUE,0.12
securus,MI,,8215,OCEANA COUNTY JAIL,8028283333,FALSE,0.12
securus,MI,,8217,OTSEGO COUNTY JAIL,8028283333,FALSE,0.12
securus,MI,,8217,OTSEGO COUNTY JAIL,5173733400,TRUE,0.12
securus,MI,,6351,ST CLAIR COUNTY JAIL,5173733400,TRUE,0.07
securus,MI,,6351,ST CLAIR COUNTY JAIL,8028283333,FALSE,0.07
securus,MI,,8467,ST JOSEPH COUNTY JAIL,5173733400,TRUE,0.21
securus,MI,,8467,ST JOSEPH COUNTY JAIL,8028283333,FALSE,0.2
securus,MI,,5551,WASHTENAW COUNTY SHERIFFS DEPT,5173733400,TRUE,0.21
securus,MI,,5551,WASHTENAW COUNTY SHERIFFS DEPT,8028283333,FALSE,0.21
securus,MN,,8247,BROOKLYN PARK POLICE DEPT,2177820244,FALSE,0.21
securus,MN,,8247,BROOKLYN PARK POLICE DEPT,6512013400,TRUE,0.21
securus,MN,,8784,CARVER COUNTY JAIL,6512013400,TRUE,0.21
securus,MN,,8784,CARVER COUNTY JAIL,2177820244,FALSE,0.21
securus,MN,,8768,DAKOTA COUNTY SHERIFF'S DEPT,2177820244,FALSE,0.18
securus,MN,,8768,DAKOTA COUNTY SHERIFF'S DEPT,6512013400,TRUE,0.18
securus,MN,,8789,GOODHUE SHERFF'S DEPT,6512013400,TRUE,0.16
securus,MN,,8789,GOODHUE SHERFF'S DEPT,2177820244,FALSE,0.16
securus,MN,,5193,RAMSEY COUNTY LAW ENFORCEMENT CENTER,6512013400,TRUE,0.07
securus,MN,,5193,RAMSEY COUNTY LAW ENFORCEMENT CENTER,2177820244,FALSE,0.07
securus,MN,,4124,WASHINGTON COUNTY JAIL,6512013400,TRUE,0.21
securus,MN,,4124,WASHINGTON COUNTY JAIL,2177820244,FALSE,0.21
securus,MO,,7390,BERKELEY CITY POLICE DEPT (NEW),5737513222,TRUE,0.12
securus,MO,,7390,BERKELEY CITY POLICE DEPT (NEW),3038662471,FALSE,0.12
securus,MO,,8240,BLUE SPRINGS POLICE DEPT,3038662471,FALSE,0.12
securus,MO,,8240,BLUE SPRINGS POLICE DEPT,5737513222,TRUE,0.12
securus,MO,,1219,BUCHANAN COUNTY JAIL,5737513222,TRUE,0.12
securus,MO,,1219,BUCHANAN COUNTY JAIL,3038662471,FALSE,0.12
securus,MO,,8305,CAPE GIRARDEAU COUNTY JAIL,3038662471,FALSE,0.12
securus,MO,,8305,CAPE GIRARDEAU COUNTY JAIL,5737513222,TRUE,0.12
securus,MO,,7957,CAPE GIRARDEAU POLICE DEPT - MARIA LOUISA,5737513222,TRUE,0.12
securus,MO,,7957,CAPE GIRARDEAU POLICE DEPT - MARIA LOUISA,3038662471,FALSE,0.12
securus,MO,,8270,LEE'S SUMMIT CITY POLICE DEPT,3038662471,FALSE,0.12
securus,MO,,8270,LEE'S SUMMIT CITY POLICE DEPT,5737513222,TRUE,0.12
securus,MO,,9050,MO DOC - ALGOA CORRECTIONAL CENTER,5737513222,TRUE,0.05
securus,MO,,9050,MO DOC - ALGOA CORRECTIONAL CENTER,3038662471,FALSE,0.05
securus,MO,,9051,MO DOC - BOONVILLE CORRECTIONAL CENTER,3038662471,FALSE,0.05
securus,MO,,9051,MO DOC - BOONVILLE CORRECTIONAL CENTER,5737513222,TRUE,0.05
securus,MO,,9052,MO DOC - CHILLICOTHE CORRECTIONAL CENTER,5737513222,TRUE,0.05
securus,MO,,9052,MO DOC - CHILLICOTHE CORRECTIONAL CENTER,3038662471,FALSE,0.05
securus,MO,,9054,MO DOC - CROSSROADS CORRECTIONAL CENTER,3038662471,FALSE,0.05
securus,MO,,9054,MO DOC - CROSSROADS CORRECTIONAL CENTER,5737513222,TRUE,0.05
securus,MO,,9055,MO DOC - EASTERN RECEPTION DIAGNOSTIC & CORRECTIONAL CENTER,5737513222,TRUE,0.05
securus,MO,,9055,MO DOC - EASTERN RECEPTION DIAGNOSTIC & CORRECTIONAL CENTER,3038662471,FALSE,0.05
securus,MO,,9056,MO DOC - FARMINGTON CORRECTIONAL CENTER,3038662471,FALSE,0.05
securus,MO,,9056,MO DOC - FARMINGTON CORRECTIONAL CENTER,5737513222,TRUE,0.05
securus,MO,,9057,MO DOC - FULTON RECEPTION & DIAGNOSTIC CENTER,5737513222,TRUE,0.05
securus,MO,,9057,MO DOC - FULTON RECEPTION & DIAGNOSTIC CENTER,3038662471,FALSE,0.05
securus,MO,,9058,MO DOC - JEFFERSON CITY CORRECTIONAL CENTER,3038662471,FALSE,0.05
securus,MO,,9058,MO DOC - JEFFERSON CITY CORRECTIONAL CENTER,5737513222,TRUE,0.05
securus,MO,,9059,MO DOC - MARYVILLE TREATMENT CENTER,5737513222,TRUE,0.05
securus,MO,,9059,MO DOC - MARYVILLE TREATMENT CENTER,3038662471,FALSE,0.05
securus,MO,,9060,MO DOC - MISSOURI EASTERN CORRECTIONAL CENTER,3038662471,FALSE,0.05
securus,MO,,9060,MO DOC - MISSOURI EASTERN CORRECTIONAL CENTER,5737513222,TRUE,0.05
securus,MO,,9061,MO DOC - MOBERLY CORRECTIONAL CENTER,5737513222,TRUE,0.05
securus,MO,,9061,MO DOC - MOBERLY CORRECTIONAL CENTER,3038662471,FALSE,0.05
securus,MO,,9062,MO DOC - NORTHEAST CORRECTIONAL CENTER,5737513222,TRUE,0.05
securus,MO,,9062,MO DOC - NORTHEAST CORRECTIONAL CENTER,3038662471,FALSE,0.05
securus,MO,,9063,MO DOC - OZARK CORRECTIONAL CENTER,5737513222,TRUE,0.05
securus,MO,,9063,MO DOC - OZARK CORRECTIONAL CENTER,3038662471,FALSE,0.05
securus,MO,,9064,MO DOC - POTOSI CORRECTIONAL CENTER,3038662471,FALSE,0.05
securus,MO,,9064,MO DOC - POTOSI CORRECTIONAL CENTER,5737513222,TRUE,0.05
securus,MO,,9065,MO DOC - SOUTH CENTRAL CORRECTIONAL CENTER,5737513222,TRUE,0.05
securus,MO,,9065,MO DOC - SOUTH CENTRAL CORRECTIONAL CENTER,3038662471,FALSE,0.05
securus,MO,,9066,MO DOC - SOUTHEAST CORRECTIONAL CENTER,3038662471,FALSE,0.05
securus,MO,,9066,MO DOC - SOUTHEAST CORRECTIONAL CENTER,5737513222,TRUE,0.05
securus,MO,,9067,MO DOC - TIPTON CORRECTIONAL CENTER,5737513222,TRUE,0.05
securus,MO,,9067,MO DOC - TIPTON CORRECTIONAL CENTER,3038662471,FALSE,0.05
securus,MO,,9071,MO DOC - TRANSITION CENTER OF KANSAS CITY (TCKC),3038662471,FALSE,0.05
securus,MO,,9071,MO DOC - TRANSITION CENTER OF KANSAS CITY (TCKC),5737513222,TRUE,0.05
securus,MO,,9072,MO DOC - TRANSITION CENTER OF ST. LOUIS (TCSTL),5737513222,TRUE,0.05
securus,MO,,9072,MO DOC - TRANSITION CENTER OF ST. LOUIS (TCSTL),3038662471,FALSE,0.05
securus,MO,,9069,MO DOC - WESTERN RECEPTION DIAGNOSTIC & CORRECTIONAL CENTER,3038662471,FALSE,0.05
securus,MO,,9069,MO DOC - WESTERN RECEPTION DIAGNOSTIC & CORRECTIONAL CENTER,5737513222,TRUE,0.05
securus,MO,,9070,MO DOC - WOMENS EASTERN RECEPTION DIAGNOSTIC & CORRECTIONAL CENTER,5737513222,TRUE,0.05
securus,MO,,9070,MO DOC - WOMENS EASTERN RECEPTION DIAGNOSTIC & CORRECTIONAL CENTER,3038662471,FALSE,0.05
securus,MO,,9444,SCOTT CITY POLICE DEPT,3038662471,FALSE,0.12
securus,MO,,9444,SCOTT CITY POLICE DEPT,5737513222,TRUE,0.12
securus,MO,,6801,ST LOUIS COUNTY JAIL,5737513222,TRUE,0.075
securus,MO,,6801,ST LOUIS COUNTY JAIL,3038662471,FALSE,0.075
securus,MO,,6719,ST PETERS POLICE DEPT,3038662471,FALSE,0.12
securus,MO,,6719,ST PETERS POLICE DEPT,5737513222,TRUE,0.12
securus,MS,,7113,ISSAQUENA COUNTY CORRECTIONAL,6013593150,TRUE,0.21
securus,MS,,7113,ISSAQUENA COUNTY CORRECTIONAL,7756845670,FALSE,0.21
securus,MS,,11610,ISSAQUENA COUNTY CORRECTIONAL STATE II,7756845670,FALSE,0.11
securus,MS,,11610,ISSAQUENA COUNTY CORRECTIONAL STATE II,6013593150,TRUE,0.11
securus,MS,,1525,MADISON COUNTY DETENTION CENTER,6013593150,TRUE,0.21
securus,MS,,1525,MADISON COUNTY DETENTION CENTER,7756845670,FALSE,0.21
securus,MS,,7832,WINSTON - CHOCTAW REGIONAL CORRECTIONAL FACILITY,7756845670,FALSE,0.2
securus,MS,,7832,WINSTON - CHOCTAW REGIONAL CORRECTIONAL FACILITY,6013593150,TRUE,0.2
securus,MS,,552,WINSTON - CHOCTAW STATE,6013593150,TRUE,0.11
securus,MS,,552,WINSTON - CHOCTAW STATE,7756845670,FALSE,0.11
securus,MT,,4560,BEAVERHEAD COUNTY JAIL,4064443111,TRUE,0.21
securus,MT,,4560,BEAVERHEAD COUNTY JAIL,6092926000,FALSE,0.21
securus,MT,,5172,CASCADE COUNTY,6092926000,FALSE,0.21
securus,MT,,5172,CASCADE COUNTY,4064443111,TRUE,0.21
securus,MT,,844,CASCADE COUNTY ADULT DETENTION CENTER,4064443111,TRUE,0.21
securus,MT,,844,CASCADE COUNTY ADULT DETENTION CENTER,6092926000,FALSE,0.21
securus,MT,,9230,CHIPPEWA CREE TRIBAL JUSTICE CENTER,6092926000,FALSE,0.09
securus,MT,,9230,CHIPPEWA CREE TRIBAL JUSTICE CENTER,4064443111,TRUE,0.09
securus,MT,,551,HILL COUNTY DETENTION FACILITY,4064443111,TRUE,0.12
securus,MT,,551,HILL COUNTY DETENTION FACILITY,6092926000,FALSE,0.12
securus,MT,,564,LINCOLN COUNTY JAIL,6092926000,FALSE,0.21
securus,MT,,564,LINCOLN COUNTY JAIL,4064443111,TRUE,0.21
securus,NC,,6681,ALBEMARLE DISTRICT JAIL,9198142000,TRUE,0.21
securus,NC,,6681,ALBEMARLE DISTRICT JAIL,2253427015,FALSE,0.21
securus,NC,,1807,AVERY COUNTY SHERIFF'S OFFICE,2253427015,FALSE,0.12
securus,NC,,1807,AVERY COUNTY SHERIFF'S OFFICE,9198142000,TRUE,0.12
securus,NC,,5647,BRUNSWICK COUNTY JAIL,9198142000,TRUE,0.21
securus,NC,,5647,BRUNSWICK COUNTY JAIL,2253427015,FALSE,0.21
securus,NC,,4990,CLEVELAND COUNTY DETENTION FACILITY,2253427015,FALSE,0.2
securus,NC,,4990,CLEVELAND COUNTY DETENTION FACILITY,9198142000,TRUE,0.2
securus,NC,,4991,CLEVELAND COUNTY JAIL ANNEX,9198142000,TRUE,0.2
securus,NC,,4991,CLEVELAND COUNTY JAIL ANNEX,2253427015,FALSE,0.2
securus,NC,,6856,CRAVEN COUNTY JAIL,2253427015,FALSE,0.21
securus,NC,,6856,CRAVEN COUNTY JAIL,9198142000,TRUE,0.21
securus,NC,,7302,DARE COUNTY DETENTION CENTER,9198142000,TRUE,0.21
securus,NC,,7302,DARE COUNTY DETENTION CENTER,2253427015,FALSE,0.21
securus,NC,,4748,HOKE COUNTY DETENTION CENTER,2253427015,FALSE,0.21
securus,NC,,4748,HOKE COUNTY DETENTION CENTER,9198142000,TRUE,0.21
securus,NC,,11530,JOHNSTON COUNTY DETENTION CENTER,9198142000,TRUE,0.15
securus,NC,,11530,JOHNSTON COUNTY DETENTION CENTER,2253427015,FALSE,0.15
securus,NC,,351,JOHNSTON COUNTY JAIL,2253427015,FALSE,0.15
securus,NC,,351,JOHNSTON COUNTY JAIL,9198142000,TRUE,0.15
securus,NC,,1826,MADISON COUNTY DETENTION CENTER,2253427015,FALSE,0.12
securus,NC,,1826,MADISON COUNTY DETENTION CENTER,9198142000,TRUE,0.12
securus,NC,,5385,NEW HANOVER COUNTY DETENTION CENTER,9198142000,TRUE,0.07
securus,NC,,5385,NEW HANOVER COUNTY DETENTION CENTER,2253427015,FALSE,0.07
securus,NC,,1832,ONSLOW COUNTY JAIL,9198142000,TRUE,0.21
securus,NC,,1832,ONSLOW COUNTY JAIL,2253427015,FALSE,0.21
securus,NC,,6947,PAMLICO COUNTY DETENTION FACILITY,9198142000,TRUE,0.21
securus,NC,,6947,PAMLICO COUNTY DETENTION FACILITY,2253427015,FALSE,0.21
securus,NC,,8974,PENDER COUNTY JAIL,2253427015,FALSE,0.12
securus,NC,,8974,PENDER COUNTY JAIL,9198142000,TRUE,0.12
securus,NC,,4362,ROWAN COUNTY DETENTION CENTER,9198142000,TRUE,0.21
securus,NC,,4362,ROWAN COUNTY DETENTION CENTER,2253427015,FALSE,0.21
securus,NC,,9264,ROWAN COUNTY DETENTION CENTER ANNEX,2253427015,FALSE,0.21
securus,NC,,9264,ROWAN COUNTY DETENTION CENTER ANNEX,9198142000,TRUE,0.21
securus,NC,,4531,RUTHERFORD COUNTY DETENTION CENTER,9198142000,TRUE,0.21
securus,NC,,4531,RUTHERFORD COUNTY DETENTION CENTER,2253427015,FALSE,0.21
securus,NC,,7647,STANLY COUNTY JAIL,2253427015,FALSE,0.12
securus,NC,,7647,STANLY COUNTY JAIL,9198142000,TRUE,0.12
securus,ND,,5799,DAKOTA WOMEN'S CORRECTIONAL AND REHABILITATION CENTER,7013282200,TRUE,0.079
securus,ND,,5799,DAKOTA WOMEN'S CORRECTIONAL AND REHABILITATION CENTER,5152815211,FALSE,0.079
securus,ND,,5896,HEART OF AMERICA CORRECTIONAL & TREATMENT CENTER,5152815211,FALSE,0.21
securus,ND,,5896,HEART OF AMERICA CORRECTIONAL & TREATMENT CENTER,7013282200,TRUE,0.21
securus,ND,,11601,ND DOC - BISMARCK TRANSITION CENTER,7013282200,TRUE,0.079
securus,ND,,11601,ND DOC - BISMARCK TRANSITION CENTER,5152815211,FALSE,0.079
securus,ND,,11522,ND DOC - DAKOTA WOMEN'S CORRECTIONAL AND REHABILITATION CENTER,5152815211,FALSE,0.079
securus,ND,,11522,ND DOC - DAKOTA WOMEN'S CORRECTIONAL AND REHABILITATION CENTER,7013282200,TRUE,0.079
securus,ND,,10007,ND DOC - HEART RIVER CORRECTIONAL CENTER,7013282200,TRUE,0.079
securus,ND,,10007,ND DOC - HEART RIVER CORRECTIONAL CENTER,5152815211,FALSE,0.079
securus,ND,,5127,ND DOC - JAMES RIVER CORRECTIONAL CENTER,5152815211,FALSE,0.079
securus,ND,,5127,ND DOC - JAMES RIVER CORRECTIONAL CENTER,7013282200,TRUE,0.079
securus,ND,,7129,ND DOC - JAMES RIVER MINIMUM UNIT,7013282200,TRUE,0.079
securus,ND,,7129,ND DOC - JAMES RIVER MINIMUM UNIT,5152815211,FALSE,0.079
securus,ND,,5128,ND DOC - MISSOURI RIVER CORRECTIONAL CENTER,5152815211,FALSE,0.079
securus,ND,,5128,ND DOC - MISSOURI RIVER CORRECTIONAL CENTER,7013282200,TRUE,0.079
securus,ND,,6124,ND DOC - NORTH DAKOTA STATE HOSPITAL,7013282200,TRUE,0.079
securus,ND,,6124,ND DOC - NORTH DAKOTA STATE HOSPITAL,5152815211,FALSE,0.079
securus,ND,,5126,ND DOC - NORTH DAKOTA STATE PENITENTIARY,7013282200,TRUE,0.079
securus,ND,,5126,ND DOC - NORTH DAKOTA STATE PENITENTIARY,5152815211,FALSE,0.079
securus,ND,,11628,ND DOC - YOUTH CORRECTION CENTER,7013282200,TRUE,0.079
securus,ND,,11628,ND DOC - YOUTH CORRECTION CENTER,5152815211,FALSE,0.079